id,name,currentTribe,cardType,cost,attack,hp,text,imageUrl,reason,manualAnswer
card_78b75767,グレンデル,なし,ユニット,3,2,4,におうだち　召喚時:味方リーダーのテンションを1消費する。消費した後+1/+1を得る。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_52cde336,ケセランパセラン,なし,ユニット,3,4,3,自分の占いで(1)の効果が発動する度味方リーダーのHPを2回復,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_04ea5b09,ケミカルゼリー,なし,ユニット,3,3,2,召喚時：敵ユニット1体に2ダメージ、そのユニットが前列にいる場合代わりに4ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c4a3f7b9,ケムケムベス,なし,ユニット,3,3,6,絶好調、このユニットは絶好調状態ではない場合攻撃できない,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9bb7d892,ゲントの杖,なし,ユニット,3,1,2,テンションリンク：ダメージを受けているランダムな味方1体のHPを4回復する。カードを1枚引く。武器の耐久力を-1する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_13db3095,コサックシープ,なし,ユニット,3,4,3,召喚時：味方ユニット1体を手札に戻す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c17a47c9,コンジャラー,なし,ユニット,3,2,4,味方リーダーは超必中モードになる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_f7af8484,ゴルゴンゾーラ,なし,ユニット,3,2,4,召喚時：GET(1)。BET：このユニット自身のHPを3回復する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5b3cd328,ゴーレム,なし,ユニット,3,3,3,におうだち,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c9c5c6b2,サブナック,なし,ユニット,3,4,4,召喚時：指定の敵マスに2/1のスライムベスを出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5d901bd6,ザバン,なし,ユニット,3,3,3,召喚時：道具カードを手札に1枚加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_3d8e1905,シャイニング,なし,ユニット,3,3,4,召喚時：自分が次に使用する占いカードは発動する効果を選べるようになる。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_3c97debd,シャドウベビー,なし,ユニット,3,3,2,ステルス、貫通,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0576ef69,シルバーベア,なし,ユニット,3,2,4,れんけい：このターン中速攻と「敵リーダーを攻撃できない」を得る。スキルブースト:攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_836a79fd,シーゴーレム,なし,ユニット,3,2,4,召喚時：味方ヒーローがいる場合HP+2とにおうだちを得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_11ec895a,シーメーダ,なし,ユニット,3,3,3,おうえん、このユニットに自分が特技を使う度味方リーダーのHPを1回復,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_93022096,シーライオン,なし,ユニット,3,1,5,におうだち、自分のターン終了時このユニットのHPを2回復,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_719d6479,ジゴック,なし,ユニット,3,2,4,におうだち、召喚時：味方建物１つの耐久値+1、そうした場合攻撃力+1を得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0f3ff099,ジャガーメイジ,なし,ユニット,3,3,3,召喚時：敵ユニットが3体以上いる場合全ての敵ユニットに1ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1ee8d46f,ジャミ&ゴンズ,なし,ユニット,3,4,4,選択：・HP-2 カードを1枚引く、敵リーダーに2ダメージ・攻撃力-2 におうだちを得る、味方リーダーのテンション+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_10f8ea07,スウィートバッグ,なし,ユニット,3,3,3,テンションリンク：前にいる味方ユニットに貫通、ねらい撃ち、2回攻撃のいずれか1つを付与する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_51602015,ストロングアニマル,なし,ユニット,3,3,4,召喚時：味方ユニット1体を手札に戻す。それが冒険者ならさらにコストを-2する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7d6409ad,ストーンビースト,なし,ユニット,3,1,5,絶好調、このユニットが絶好調状態なら攻撃力+2とにおうだちを得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_28664aa9,スピニー,なし,ユニット,3,2,3,召喚時：貫通、1/2のメラリザードを1体出す。自分のデッキの一番上のカードのコストが3以上ならそのメラリザードに攻撃力+1とにおうだちを付与する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_3e373c4a,スーパーテンツク,なし,ユニット,3,2,4,召喚時:味方ヒーローがいる場合自分のデッキから武器カードまたは必殺技を持つカードを手札に加える。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0df73d3b,セージももんじゃ,なし,ユニット,3,2,2,召喚時:自分のデッキの一番上のカードのコストが偶数なら合計3ダメージをランダムな敵ユニットに割り振る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_ada3c5df,タップデビル,なし,ユニット,3,2,2,絶好調、死亡時：自分のデッキからコスト4の特技カードを1枚引く。このユニットが絶好調状態ならそのカードのコスト-1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0b67b299,タップペンギー,なし,ユニット,3,3,4,,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5fffa5b0,ダークペルシャ,なし,ユニット,3,3,2,召喚時:敵ユニットが3体以上いる場合GET(1)、BET:全てのユニットに1ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7d1e0182,ツボック,なし,ユニット,3,3,4,死亡時：自分のデッキに特技カードが無いなら味方リーダーのテンション+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d5baebad,ツンドラキー,なし,ユニット,3,3,3,味方リーダーのHPが20以上の間攻撃力+2とねらい撃ちを得る,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_23.jpg,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1e2e4b2a,テールイーター,なし,ユニット,3,3,3,召喚時:このユニットにさくせんを出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_a9fe6956,デザートデーモン,なし,ユニット,3,3,1,召喚時:合計3ダメージをこのユニット以外のランダムなユニットに割り振る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_aac4c8d0,デザートランナー,なし,ユニット,3,3,3,召喚時:地形マスに召喚された場合速攻を得る。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0ca59650,デスパロット,なし,ユニット,3,2,3,味方ヒーローのヒーロースキルが発動した後道具カード2枚を手札に加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9e85ced2,トドマン,なし,ユニット,3,2,2,このユニットに自分が特技を使う度攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
