id,name,cost,cardType,classes,tribes,deckBuildable,text,triggers,appNameOccurrences,genericCoverage,complexScore,risk,officialUrl
card_8aa08ebc,ローズバトラー,5,ユニット,戦士,なし,True,味方リーダーへの敵の攻撃や効果の対象はこのユニットに変更される。ダメージを与えたユニットを毒にする,毒|ダメージ,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1177
card_2d4fd963,ランタンこぞう,1,ユニット,戦士,なし,True,味方リーダーが攻撃する度カードを1枚引く、その後手札を1枚捨てる,カードを1枚引く,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1183
card_297ab628,ファイアボール,3,ユニット,戦士,なし,True,召喚時：GET(1)。BET：このターン中、味方リーダーが受けるダメージ-5。,召喚時|BET|GET|ダメージ,4,bet_engine+get_engine,4,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1184
card_204eddbd,突風の剣,4,武器,戦士,,True,貫通、召喚時:GET(1)、BET:全ての敵ユニットを1マス上に移動させる,召喚時|BET|GET,0,bet_engine+get_engine+keyword,4,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/1185
card_71e6a494,アイラ,6,ユニット,戦士,冒険者,True,召喚時：GET(2)。BET：ランダムな武器を味方リーダーに装備する。,召喚時|BET|GET|ランダム,4,bet_engine+get_engine,4,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1186
card_dca6b7ae,アルゴリザード,2,ユニット,戦士,ドラゴン,True,速攻、れんけい：敵ユニット1体に2ダメージ,れんけい|ダメージ,4,keyword+renkei_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1246
card_1e988827,ファーリス王子,2,ユニット,戦士,冒険者,True,自分のターン終了時このユニットがブロックされているなら味方リーダーのテンション+1、カードを1枚引く,自分のターン終了時|このユニットが|カードを1枚引く,4,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1247
card_26906064,ナイトキング,3,ユニット,戦士,ゾンビ,True,におうだち、れんけい：味方リーダーのHPを4回復,れんけい|回復,1,keyword+renkei_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1248
card_6772ad3c,いなずまビリー,3,ユニット,戦士,なし,True,召喚時：このユニットの攻撃力とにおうだちを持つ敵ユニット1体を死亡させる。スキルブースト:攻撃力+1,召喚時,1,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1249
card_a0bd7b10,プラチナソード,3,武器,戦士,,True,召喚時:味方リーダーのHPが15以下の場合カードを1枚引く,召喚時|カードを1枚引く,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1250
card_c2dc31b2,最後の砦の英雄グレイグ,4,ユニット,戦士,冒険者,True,におうだち、れんけい：正面にいる全ての敵ユニットに2ダメージ。敵ユニットが死亡する度攻撃力+1,れんけい|ダメージ,4,keyword+renkei_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1251
card_693b4cda,稲妻雷光斬,4,特技,戦士,,True,横1列にいる全ての敵ユニットに4ダメージ。他の全ての敵ユニットに1ダメージ,ダメージ,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1252
card_d13dbf79,キングムーチョ,5,ユニット,戦士,なし,True,におうだち、召喚時：味方ヒーローがいる場合味方リーダーが装備中の武器を+1/+1,召喚時,1,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1253
card_86034a77,マッドファルコン,8,ユニット,戦士,なし,True,速攻、この対戦中に味方リーダーが攻撃した回数分コスト-1,コスト,2,keyword,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1254
card_84df096e,キラーG,2,ユニット,戦士,なし,True,貫通、ステルス、死亡時：味方建物があるならカードを1枚引く,死亡時|カードを1枚引く,2,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1341
card_bebceba3,武器屋,2,建物,戦士,,True,召喚時:自分のデッキからコスト5以下の武器カードを1枚引く。武器ダメージ+1、自分のターン終了時耐久値-1,召喚時|自分のターン終了時|カードを1枚引く|ダメージ|コスト,4,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1342
card_0361945e,メルビン,3,ユニット,戦士,冒険者,True,貫通、死亡時：ホットストーンに封じられ召喚者の山札の上から3番目にホットストーンが配置される,死亡時,13,keyword,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1343
card_ae660737,魔法の剣,3,武器,戦士,,True,召喚時：貫通を持つ味方ユニット1体にさくせんを出す,召喚時,0,keyword,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/1344
card_fb3d75b3,修練のたてまじん,4,ユニット,戦士,なし,True,におうだち、召喚時：味方リーダーが武器を装備している場合このユニットにさくせんを出す,召喚時,1,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1345
card_edc7cece,ファラリスブル,4,ユニット,戦士,なし,True,召喚時：味方リーダーが装備中の武器の耐久力+1、対戦中に味方建物が3つ以上出ていたら代わりに味方リーダーが装備中の武器を+1/+2,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1346
card_fb9188a4,レッドサイクロン,5,ユニット,戦士,なし,True,自分のターン終了時にお互いのリーダーに2ダメージ。味方リーダーのHPが15以下の場合代わりに自分のターン終了時敵リーダーに2ダメージ,自分のターン終了時|ダメージ,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1347
card_fe496694,ムチおとこ,6,ユニット,戦士,なし,True,前列召喚時：自分の手札から武器カードを1枚選んで捨てる。そうした場合、カードを3枚引く。後列召喚時：自分のデッキからコスト3以下の武器カードを1枚引く,召喚時|カードを1枚引く|コスト,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1348
card_2eab1cc2,ドランゴ,5,ユニット,戦士,ドラゴン,True,味方リーダーが攻撃した後ランダムな横一列にいる全ての敵ユニットと敵リーダーに2ダメージ。このユニットは冒険者としても扱う,攻撃した後|ダメージ|ランダム,5,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1349
card_685133b0,悪霊の神々アトラス,6,ユニット,戦士,なし,True,貫通、貫通を持つ味方ユニットが攻撃した後攻撃力+1、死亡時：このユニットの攻撃力と同じ攻撃力を持つこんぼうを味方リーダーに装備する。,死亡時|攻撃した後,2,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1443
card_78e37c49,突貫のしにがみきぞく,4,ユニット,戦士,ゾンビ,True,貫通、貫通を持つ他の全ての味方の攻撃力+1、味方リーダーのHPが15以下の場合、他の全ての味方ユニットは貫通を得る,,1,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1446
card_fae01323,闇に堕ちたチカラ,1,特技,戦士,,True,このターン中味方リーダーの攻撃力+1、自分の手札に魔王系カードがあるなら代わりに攻撃力+3,,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1480
card_b1b3f587,救援のドラキー,2,ユニット,戦士,なし,True,選択：・2/1のこんぼう1枚を手札に加える。・このターン中味方リーダーが受けるダメージ-3,選択|手札に加える|ダメージ,5,choice_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1482
card_6b06d90f,戦士の剣,2,武器,戦士,,True,おうえん,,0,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/1483
card_d01f9f56,テラノザース,3,ユニット,戦士,ドラゴン,True,召喚時:自分のデッキに特技カードがないならカードを1枚引く,召喚時|カードを1枚引く,5,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1484
card_da2514b2,魔王の書,3,ユニット,戦士,なし,True,におうだち、召喚時：このターン中次に召喚する本来のコストが5以上の魔王系カードのコスト-3,召喚時|コスト,3,keyword,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1485
card_2fb626d9,りゅうせんし,4,ユニット,戦士,ドラゴン,True,召喚時：速攻と「このターン中敵リーダーを攻撃できない」を得る。このユニットの攻撃は味方リーダーの攻撃としても扱う,召喚時,4,keyword,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1486
card_325449f2,流浪のヒューザ,4,ユニット,戦士,冒険者,True,召喚時：敵ユニット1体に1ダメージ。対戦中に味方リーダーが攻撃した回数分+1ダメージ,召喚時|ダメージ,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1487
card_1d5a8a96,ゴールデンドラゴン,5,ユニット,戦士,ドラゴン,True,この対戦中に味方リーダーが攻撃した回数分HP+1,,5,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1488
card_3635d3c2,オリハルゴン,7,ユニット,戦士,ドラゴン,True,自分のターン中味方リーダーは攻撃力+3を得る。前列にいる場合味方リーダーが受けるダメージ-2,前列にいる場合|ダメージ,6,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1489
card_1791b3f8,グリーンシザー,2,ユニット,戦士,なし,True,正面にいるユニットと戦闘をする場合このターン攻撃力+3、味方冒険者が場に出た後そのユニットの前後に移動する,,5,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1561
card_548f8912,ローシュ,5,ユニット,戦士,冒険者,True,貫通。味方リーダーが直接攻撃した後、自分のデッキから冒険者カードを1枚引く。れんけい：自分の山札、手札、場の冒険者カードに+1/+1。,攻撃した後|れんけい|カードを1枚引く,4,keyword+renkei_engine,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1562
card_423fbf01,メラ,0,特技,魔法使い,,True,敵1体に1ダメージを与える,ダメージ,53,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/194
card_f0a98fe1,メイジキメラ,2,ユニット,魔法使い,なし,True,自分が特技を使う度攻撃力+1,特技を使う,4,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/195
card_af48d070,イオ,2,特技,魔法使い,,True,全ての敵ユニットに1ダメージ,ダメージ,8,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/196
card_6163d7ef,げんじゅつし,3,ユニット,魔法使い,なし,True,特技ダメージ+1,ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/197
card_ce7b1ae3,メラミ,2,特技,魔法使い,,True,敵1体に3ダメージを与える,ダメージ,8,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/198
card_1d7bd2b0,セクシービーム,3,特技,魔法使い,,True,このターン中攻撃力2以下の敵ユニット1体を味方にして速攻を付与する,,5,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/199
card_f73356f2,メラゾーマ,4,特技,魔法使い,,True,敵1体に5ダメージを与える,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/200
card_ffdbeb2c,イオナズン,7,特技,魔法使い,,True,すべての敵ユニットに3ダメージ,ダメージ,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/201
card_6deb53fd,ヒャド,0,特技,魔法使い,,True,ユニット1体に1ダメージを与える 敵の場に氷塊があるなら代わりに3ダメージ,ダメージ,16,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/202
card_420471ea,凍てつく大地,0,特技,魔法使い,,True,指定のマスに氷塊を1つ出す,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/203
card_d29f59a3,みならいあくま,1,ユニット,魔法使い,なし,True,自分が特技を使う度ランダムな敵1体に1ダメージ,特技を使う|ダメージ|ランダム,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/205
card_8c221f8f,マジックフライ,2,ユニット,魔法使い,なし,True,死亡時：自分のデッキから特技カードを1枚引く,死亡時|カードを1枚引く,4,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/206
card_4cc8f84c,ひとつめピエロ,2,ユニット,魔法使い,なし,True,テンションリンク：ランダムな敵ユニット1体に1ダメージ,テンションリンク|ダメージ|ランダム,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/207
card_ad1d8a4e,魔力かくせい,2,特技,魔法使い,,True,このターン中特技ダメージ+1を得る,ダメージ,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/208
card_e2d91752,フロストギズモ,3,ユニット,魔法使い,なし,True,召喚時：指定の敵マスに氷塊を1つ出す,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/209
card_16b93cfb,魔力の息吹,3,特技,魔法使い,,True,カードを2枚引く,,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/210
card_0b483350,早詠みの杖,1,特技,魔法使い,,True,このターン中次に使う特技カードのコスト-3,コスト,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/211
card_7c4694c1,ヒャダルコ,2,特技,魔法使い,,True,縦一列にいる氷塊以外の全ての敵ユニットに1ダメージ。 敵の場に氷塊があるなら代わりに3ダメージ。,ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/212
card_cd91144e,メトロゴースト,4,ユニット,魔法使い,ゾンビ,True,対戦中に自分の使った特技カードの枚数分攻撃力+1,,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/213
card_d9f0a8af,ドルイド,4,ユニット,魔法使い,なし,True,召喚時：対戦中に使った特技カード1枚を自分のデッキの一番上に置く。,召喚時,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/214
card_7bc0540b,アイスボンバー,4,ユニット,魔法使い,なし,True,ねらい撃ち。召喚時：相手の場に氷塊があるなら+2/+2,召喚時,3,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/215
card_a230716c,ピンクタイフーン,4,特技,魔法使い,,True,縦一列にいる全てのユニットに1ダメージ。 それらのユニットを次のターン攻撃不能にする。,ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/216
card_279661a4,どくばりの一撃,1,特技,魔法使い,,True,ユニット1体にダメージを与え、20%の確率で代わりに死亡させる。,ダメージ,4,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/217
card_08af4ca5,やまびこのさとり,2,特技,魔法使い,,True,このターン中次に使う特技カードと同じカード1枚を手札に加える,手札に加える,4,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/218
card_9e589120,ぱふぱふ,3,特技,魔法使い,,True,全ての敵ユニットを次のターン攻撃不能にする,,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/219
card_6858cc11,ようじゅつし,6,ユニット,魔法使い,なし,True,自分が特技を使う度ランダムな敵1体に2ダメージ,特技を使う|ダメージ|ランダム,11,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/220
card_2c08d95c,吹雪の魔女,5,ユニット,魔法使い,なし,True,召喚時：敵の場に氷塊があるなら敵ユニット1体に4ダメージ,召喚時|ダメージ,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/221
card_29a22417,マダンテ,10,特技,魔法使い,,True,必殺技 すべての敵に6ダメージ,ダメージ,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/222
